"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"185","28.03.2008","RV","Sicherstellung der Realisierung des Erdgaspipelineprojekts ""Nabucco""","437 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00437/index.shtml","XXIII","beschlossen","XXIII_437dB"
"186","28.03.2008","RV","Erdöl-Bevorratungsgesetz, Meldegesetz, Änderung","436 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00436/index.shtml","XXIII","beschlossen","XXIII_436dB"
"187","28.03.2008","RV","Gesundheitsberufe-Rechtsänderungsgesetz 2007","435 d.B. und Zu 435 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00435/index.shtml","XXIII","beschlossen","XXIII_435dBundZu435dB"
"188","28.03.2008","RV","Hebammengesetz, Zahnärztegesetz","433 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00433/index.shtml","XXIII","beschlossen","XXIII_433dB"
"189","28.03.2008","RV","Bauträgervertragsgesetz","432 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00432/index.shtml","XXIII","beschlossen","XXIII_432dB"
"190","28.03.2008","RV","Künstler-Sozialversicherungsfondsgesetz, Änderung","414 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00414/index.shtml","XXIII","beschlossen","XXIII_414dB"
"191","28.03.2008","RV","Abfallwirtschaftsgesetz, Änderung (AWG-Novelle Batterien)","327 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00327/index.shtml","XXIII","beschlossen","XXIII_327dB"
"192","28.03.2008","A","Mietrechtliches Inflationslinderungsgesetz, Änderung","622/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00622/index.shtml","XXIII","beschlossen","XXIII_622A"
"193","27.03.2008","A","Grundrechtsbeschwerde, Änderung","410/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00410/index.shtml","XXIII","nicht beschlossen","XXIII_410A"
"194","27.03.2008","A","Namensrechtsänderungsgesetz, Änderung","334/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00334/index.shtml","XXIII","nicht beschlossen","XXIII_334A"
"195","13.03.2008","A","Exekutionsordnung, Änderung","654/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00654/index.shtml","XXIII","nicht beschlossen","XXIII_654A"
"196","11.03.2008","A","Mutterschutzgesetz, Änderung","631/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00631/index.shtml","XXIII","nicht beschlossen","XXIII_631A"
"197","11.03.2008","A","Geschäftsordnungsgesetz 1975, Änderung","586/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00586/index.shtml","XXIII","nicht beschlossen","XXIII_586A"
"198","11.03.2008","A","Versammlungsgesetz, Änderung","583/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00583/index.shtml","XXIII","nicht beschlossen","XXIII_583A"
"199","11.03.2008","A","Strafgesetzbuch, Änderung","565/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00565/index.shtml","XXIII","nicht beschlossen","XXIII_565A"
"200","11.03.2008","A","Soziale Absicherung von Künstlerinnen und Künstlern; Künstler-Sozialversicherungsfondsgesetz, Aufhebung","17/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00017/index.shtml","XXIII","beschlossen","XXIII_17A"
"201","04.03.2008","A","Familienlastenausgleichsgesetz, Änderung","484/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00484/index.shtml","XXIII","nicht beschlossen","XXIII_484A"
"202","04.03.2008","A","Familienlastenausgleichsgesetz, Änderung","474/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00474/index.shtml","XXIII","nicht beschlossen","XXIII_474A"
"203","03.03.2008","A","Allgemeines Sozialversicherungsgesetz, Änderung","607/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00607/index.shtml","XXIII","nicht beschlossen","XXIII_607A"
"204","03.03.2008","A","Mietrechtliches Inflationslinderungsgesetz, Änderung","606/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00606/index.shtml","XXIII","nicht beschlossen","XXIII_606A"
