"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"510","23.07.2015","RV","Emissionszertifikategesetz, Änderung (EZG-Novelle 2015)","617 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00617/index.shtml","XXV",5,"XXV_617dB"
"511","23.07.2015","RV","Kunstförderungsgesetz, Änderung","588 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00588/index.shtml","XXV",5,"XXV_588dB"
"512","23.07.2015","RV","Gentechnikgesetz, Änderung","530 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00530/index.shtml","XXV",5,"XXV_530dB"
"513","23.07.2015","A","Zivilprozessordnung, Disziplinarstatut für Rechtsanwälte und Rechtsanwaltsanwärter u.a., Änderung","1210/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01210/index.shtml","XXV",5,"XXV_1210A"
"514","23.07.2015","A","Ärztegesetz, Änderung","1121/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01121/index.shtml","XXV",5,"XXV_1121A"
"515","09.07.2015","A","ORF-Gesetz, Änderung","991/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00991/index.shtml","XXV",5,"XXV_991A"
"516","09.07.2015","A","Privatradiogesetz","609/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00609/index.shtml","XXV",5,"XXV_609A"
"517","08.07.2015","A","Gentechnikgesetz - GTG, Änderung","1211/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01211/index.shtml","XXV",5,"XXV_1211A"
"518","08.07.2015","A","Allgemeines Sozialversicherungsgesetz, Änderung","1206/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01206/index.shtml","XXV",5,"XXV_1206A"
"519","08.07.2015","A","Gleichbehandlungsgesetz, Änderung","1139/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01139/index.shtml","XXV",5,"XXV_1139A"
"520","08.07.2015","A","Arbeitsvertragsrechts-Änderungsgesetz","343/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00343/index.shtml","XXV",5,"XXV_343A"
"521","07.07.2015","A","Organhaftpflichtgesetz, Änderung","1272/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01272/index.shtml","XXV",2,"XXV_1272A"
"522","07.07.2015","A","Organhaftpflichtgesetz, Änderung (zurückgezogen)","1259/A und Zu 1259/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01259/index.shtml","XXV",5,"XXV_1259AundZu1259A"
"523","07.07.2015","A","Bundes-Verfassungsgesetz, Änderung","1254/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01254/index.shtml","XXV",2,"XXV_1254A"
"524","07.07.2015","A","Parlamentsmitarbeiterinnen- und Parlamentsmitarbeitergesetz, Änderung","1248/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01248/index.shtml","XXV",2,"XXV_1248A"
"525","07.07.2015","A","Strafgesetzbuch, Aktiengesetz u.a., Änderung","1110/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01110/index.shtml","XXV",5,"XXV_1110A"
"526","07.07.2015","A","Strafgesetzbuch, Änderung","393/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00393/index.shtml","XXV",5,"XXV_393A"
"527","07.07.2015","A","Strafgesetzbuch, Änderung","244/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00244/index.shtml","XXV",5,"XXV_244A"
"528","07.07.2015","A","Gerichtliche Strafe bedrohter Handlungen, Änderung","225/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00225/index.shtml","XXV",5,"XXV_225A"
"529","02.07.2015","RV","Führerscheingesetz, Änderung (16. FSG-Novelle)","631 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00631/index.shtml","XXV",5,"XXV_631dB"
"530","02.07.2015","RV","Maschinen - Inverkehrbringungs- und NotifizierungsG","630 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00630/index.shtml","XXV",5,"XXV_630dB"
"531","02.07.2015","RV","Informationsweiterverwendungsgesetz, Änderung","629 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00629/index.shtml","XXV",5,"XXV_629dB"
"532","02.07.2015","RV","Berufsausbildungsgesetz, Änderung","627 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00627/index.shtml","XXV",5,"XXV_627dB"
"533","02.07.2015","RV","Mineralrohstoffgesetz, Änderung","625 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00625/index.shtml","XXV",5,"XXV_625dB"
