"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"307","20.07.2001","RV","Gewerbliches Sozialversicherungsgesetz, Änderung (25. Novelle zum GSVG)","625 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00625/index.shtml","XXI","beschlossen","XXI_625dB"
"308","20.07.2001","RV","Allgemeines Sozialversicherungsgesetz, Änderung (58. Novelle zum ASVG)","624 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00624/index.shtml","XXI","beschlossen","XXI_624dB"
"309","20.07.2001","RV","2. EURO-Finanzbegleitgesetz, Euro-Anpassungsgesetz-BMI, 2. Euro-Justiz-Begleitgesetz, 1. Euro-Umstellungsgesetz - Bund","621 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00621/index.shtml","XXI","beschlossen","XXI_621dB"
"310","20.07.2001","RV","Kinderbetreuungsgeldgesetz; Familienlastenausgleichsgesetz, Allgemeines Sozialversicherungsgesetz u.a., Änderung","620 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00620/index.shtml","XXI","beschlossen","XXI_620dB"
"311","20.07.2001","RV","Heimarbeitsgesetz, Änderung","595 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00595/index.shtml","XXI","beschlossen","XXI_595dB"
"312","20.07.2001","RV","Fernseh-Exklusivrechtegesetz-FERG; Kabel- und Satelliten-Rundfunkgesetz, Rundfunkgesetz, Änderung","285 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00285/index.shtml","XXI","beschlossen","XXI_285dB"
"313","19.07.2001","RV","Asylgesetz, Änderung (Asylgesetz-Novelle 2001)","669 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00669/index.shtml","XXI","beschlossen","XXI_669dB"
"314","19.07.2001","RV","Güterbeförderungsgesetz, Änderung","668 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00668/index.shtml","XXI","beschlossen","XXI_668dB"
"315","19.07.2001","RV","Agrarrechtsänderungsgesetz 2001","642 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00642/index.shtml","XXI","beschlossen","XXI_642dB"
"316","19.07.2001","RV","Euro-Umstellungsgesetz Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft","592 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00592/index.shtml","XXI","beschlossen","XXI_592dB"
"317","19.07.2001","RV","Oberster Gerichtshof, Gerichtsorganisationsgesetz, Änderung","525 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00525/index.shtml","XXI","beschlossen","XXI_525dB"
